YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,City
2025,5,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,5,22.98,23.4,1.09,24.24,9.52,9.7,1.16,0.0,0.03,Aswan
2025,5,3,6,190.0,194.38,154.02,135.86,81.03,82.73,9.04,0.06,0.3,Aswan
2025,5,3,7,423.58,433.0,369.54,213.12,182.28,186.06,21.27,0.31,1.55,Aswan
2025,5,3,8,659.55,670.35,513.62,266.17,284.25,288.59,34.92,0.76,3.72,Aswan
2025,5,3,9,854.88,864.9,585.32,313.52,368.69,372.77,46.86,1.27,6.45,Aswan
2025,5,3,10,990.08,997.85,623.39,356.95,426.67,429.9,55.25,1.7,8.88,Aswan
2025,5,3,11,1059.28,1064.38,713.55,299.73,457.02,459.15,60.11,1.95,10.38,Aswan
2025,5,3,12,1041.4,1044.35,677.93,315.15,449.6,450.87,58.89,1.88,9.95,Aswan
2025,5,3,13,948.33,948.88,632.64,315.98,410.0,410.23,52.91,1.56,8.05,Aswan
2025,5,3,14,780.5,781.33,551.41,302.28,337.88,338.19,42.32,1.05,5.25,Aswan
2025,5,3,15,556.97,558.05,416.54,272.73,241.45,241.85,28.88,0.54,2.65,Aswan
2025,5,3,16,308.8,309.73,231.46,197.34,133.72,134.05,15.11,0.17,0.85,Aswan
2025,5,3,17,103.05,103.35,40.44,84.17,44.36,44.47,5.09,0.02,0.1,Aswan
2025,5,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,5,21.83,22.3,0.36,23.19,9.2,9.4,1.12,0.0,0.03,Aswan
2025,5,4,6,174.52,179.05,96.59,140.12,75.93,77.75,8.49,0.05,0.25,Aswan
2025,5,4,7,401.08,411.02,290.4,222.57,175.78,179.85,20.29,0.27,1.38,Aswan
2025,5,4,8,635.28,647.12,437.86,290.72,278.85,283.73,33.84,0.68,3.35,Aswan
2025,5,4,9,834.4,844.65,520.51,347.78,365.66,369.87,45.98,1.17,5.9,Aswan
2025,5,4,10,971.42,978.45,570.07,389.78,425.39,428.17,54.69,1.59,8.18,Aswan
2025,5,4,11,1058.47,1058.93,829.02,211.49,465.68,465.85,62.24,1.94,10.15,Aswan
2025,5,4,12,1038.1,1038.47,750.98,241.67,456.0,456.15,60.32,1.84,9.6,Aswan
2025,5,4,13,940.78,941.05,652.79,295.55,412.95,413.07,53.47,1.5,7.62,Aswan
2025,5,4,14,773.53,773.78,548.98,298.75,339.4,339.5,42.45,1.0,4.93,Aswan
2025,5,4,15,550.9,551.12,408.55,272.3,241.73,241.8,28.79,0.5,2.47,Aswan
2025,5,4,16,305.95,306.05,225.6,205.18,133.92,133.97,15.06,0.15,0.77,Aswan
2025,5,4,17,101.55,101.57,39.74,94.24,44.2,44.2,5.08,0.02,0.08,Aswan
2025,5,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,5,23.45,23.98,2.27,25.19,9.98,10.2,1.23,0.0,0.03,Aswan
2025,5,5,6,193.88,199.1,220.69,122.43,84.47,86.6,9.35,0.06,0.28,Aswan
2025,5,5,7,433.92,443.88,478.97,177.19,191.2,195.52,22.44,0.31,1.55,Aswan
2025,5,5,8,668.25,679.92,653.2,199.58,295.42,300.47,36.94,0.76,3.72,Aswan
2025,5,5,9,861.7,872.45,745.98,212.9,380.71,385.32,49.67,1.29,6.47,Aswan
2025,5,5,10,995.0,1003.0,804.58,220.2,438.79,442.37,58.67,1.74,8.95,Aswan
2025,5,5,11,1044.22,1049.47,792.75,235.05,457.82,460.12,60.73,1.88,9.77,Aswan
2025,5,5,12,1031.15,1034.38,791.81,237.08,451.27,452.72,59.74,1.81,9.43,Aswan
2025,5,5,13,944.55,945.4,753.2,233.92,412.87,413.23,53.9,1.51,7.68,Aswan
2025,5,5,14,789.5,790.8,697.71,218.72,344.4,344.93,43.69,1.03,5.1,Aswan
2025,5,5,15,580.15,581.65,612.45,188.26,252.27,252.87,30.53,0.54,2.65,Aswan
2025,5,5,16,341.12,342.38,447.77,152.46,146.9,147.38,16.54,0.17,0.85,Aswan
2025,5,5,17,122.05,122.53,201.34,79.59,51.14,51.26,5.66,0.02,0.1,Aswan
2025,5,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,5,29.98,30.42,59.49,26.91,11.9,11.95,1.42,0.0,0.03,Aswan
2025,5,6,6,226.98,232.18,466.4,95.25,96.5,98.38,10.47,0.07,0.35,Aswan
2025,5,6,7,470.12,476.33,662.08,138.18,204.43,206.88,24.3,0.36,1.8,Aswan
2025,5,6,8,698.72,703.62,783.41,153.76,305.45,307.42,38.76,0.85,4.22,Aswan
2025,5,6,9,885.4,888.67,849.45,166.16,387.23,388.55,51.12,1.41,7.15,Aswan
2025,5,6,10,1013.2,1014.88,869.48,170.8,442.63,443.3,59.72,1.87,9.75,Aswan
2025,5,6,11,1058.93,1059.78,898.7,174.58,460.15,460.5,61.61,2.0,10.62,Aswan
2025,5,6,12,1042.95,1043.03,893.09,157.3,452.37,452.4,60.33,1.93,10.18,Aswan
2025,5,6,13,952.4,953.12,832.81,184.26,412.9,413.21,54.2,1.6,8.25,Aswan
2025,5,6,14,795.53,797.38,774.34,178.06,344.28,345.05,43.81,1.1,5.47,Aswan
2025,5,6,15,586.12,588.95,684.11,157.15,252.15,253.28,30.49,0.57,2.83,Aswan
2025,5,6,16,346.23,349.15,511.95,133.09,146.68,147.8,16.43,0.19,0.93,Aswan
2025,5,6,17,116.68,117.85,234.73,69.77,47.52,47.92,5.26,0.02,0.1,Aswan
2025,5,6,18,3.55,3.58,0.87,5.31,1.33,1.35,0.17,0.0,0.0,Aswan
2025,5,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,5,29.9,30.35,46.89,27.38,11.8,11.9,1.41,0.0,0.03,Aswan
2025,5,7,6,227.68,231.45,429.33,102.72,94.82,96.12,10.28,0.07,0.35,Aswan
2025,5,7,7,474.02,478.3,670.22,132.72,202.22,203.83,23.84,0.35,1.75,Aswan
2025,5,7,8,706.33,709.35,800.84,152.01,303.47,304.66,38.21,0.83,4.1,Aswan
2025,5,7,9,895.58,897.33,868.92,158.86,385.6,386.3,50.59,1.38,6.97,Aswan
2025,5,7,10,1023.85,1024.75,879.01,182.97,440.93,441.3,59.19,1.83,9.52,Aswan
2025,5,7,11,1078.47,1078.88,973.08,141.01,463.68,463.82,62.54,2.03,10.73,Aswan
2025,5,7,12,1062.57,1062.57,938.99,142.04,456.53,456.53,61.43,1.96,10.32,Aswan
2025,5,7,13,973.08,973.15,884.98,157.18,417.77,417.78,55.38,1.63,8.38,Aswan
2025,5,7,14,817.4,817.55,822.87,161.16,350.2,350.25,45.03,1.12,5.6,Aswan
2025,5,7,15,606.92,607.2,733.93,150.21,258.87,259.0,31.63,0.59,2.9,Aswan
2025,5,7,16,363.88,364.17,581.21,120.91,153.05,153.18,17.22,0.19,0.95,Aswan
2025,5,7,17,126.28,126.43,286.09,65.4,50.97,51.03,5.53,0.02,0.1,Aswan
2025,5,7,18,3.97,3.97,1.78,5.8,1.45,1.45,0.19,0.0,0.0,Aswan
2025,5,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,5,30.48,31.02,40.05,28.52,12.27,12.42,1.47,0.0,0.03,Aswan
2025,5,8,6,225.2,229.43,401.9,107.0,95.58,97.1,10.41,0.07,0.35,Aswan
2025,5,8,7,466.75,472.25,623.38,145.05,201.96,204.09,23.89,0.36,1.8,Aswan
2025,5,8,8,696.25,700.78,745.25,169.47,302.85,304.65,38.17,0.85,4.2,Aswan
2025,5,8,9,883.47,886.62,828.0,171.18,384.68,385.95,50.45,1.41,7.12,Aswan
2025,5,8,10,1011.35,1013.25,848.97,196.03,440.24,441.0,59.06,1.86,9.75,Aswan
2025,5,8,11,1069.1,1070.03,958.36,143.0,464.97,465.35,62.92,2.08,11.07,Aswan
2025,5,8,12,1054.18,1054.18,928.44,142.48,458.17,458.17,61.88,2.02,10.68,Aswan
2025,5,8,13,970.5,970.78,876.14,160.66,421.93,422.03,56.26,1.7,8.77,Aswan
2025,5,8,14,815.53,816.12,818.68,161.72,354.1,354.37,45.84,1.17,5.85,Aswan
2025,5,8,15,607.05,607.53,732.77,150.3,262.63,262.85,32.32,0.62,3.05,Aswan
2025,5,8,16,365.38,365.67,580.19,126.73,156.25,156.35,17.69,0.2,1.02,Aswan
2025,5,8,17,126.68,126.78,286.12,75.1,52.07,52.13,5.64,0.02,0.1,Aswan
2025,5,8,18,4.12,4.12,1.9,6.21,1.55,1.55,0.2,0.0,0.0,Aswan
2025,5,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,5,32.1,32.25,47.29,27.86,12.73,12.78,1.52,0.01,0.03,Aswan
2025,5,9,6,232.73,233.88,439.55,99.92,97.4,97.82,10.56,0.07,0.38,Aswan
2025,5,9,7,479.62,481.23,670.7,135.76,205.28,205.9,24.3,0.37,1.83,Aswan
2025,5,9,8,710.9,712.55,786.75,155.75,306.28,306.95,38.7,0.86,4.25,Aswan
2025,5,9,9,898.4,899.95,840.31,178.39,387.89,388.55,51.02,1.43,7.22,Aswan
2025,5,9,10,1025.7,1027.07,876.47,185.61,442.91,443.47,59.56,1.88,9.85,Aswan
2025,5,9,11,1075.65,1076.82,930.61,162.8,463.1,463.63,62.17,2.05,10.9,Aswan
2025,5,9,12,1059.47,1060.43,893.56,167.12,456.1,456.54,61.11,1.99,10.5,Aswan
2025,5,9,13,970.05,970.3,842.78,182.07,417.61,417.73,55.14,1.65,8.55,Aswan
2025,5,9,14,813.05,813.75,779.07,184.26,349.6,349.87,44.8,1.14,5.7,Aswan
2025,5,9,15,602.4,603.4,692.83,163.96,257.75,258.13,31.41,0.6,2.95,Aswan
2025,5,9,16,359.55,360.58,528.31,140.15,151.65,152.06,17.08,0.2,0.98,Aswan
2025,5,9,17,124.07,124.55,238.81,70.39,50.3,50.45,5.53,0.02,0.1,Aswan
2025,5,9,18,4.3,4.3,0.81,6.31,1.6,1.6,0.21,0.0,0.0,Aswan
2025,5,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,5,32.0,32.22,41.28,28.16,12.9,12.95,1.54,0.01,0.03,Aswan
2025,5,10,6,228.5,230.35,412.09,99.56,95.93,96.6,10.44,0.08,0.38,Aswan
2025,5,10,7,471.45,474.6,628.13,146.03,202.28,203.53,23.86,0.37,1.85,Aswan
2025,5,10,8,699.97,703.47,743.28,170.14,302.59,304.0,37.98,0.86,4.25,Aswan
2025,5,10,9,887.1,890.38,794.26,200.99,383.97,385.3,50.08,1.42,7.22,Aswan
2025,5,10,10,1014.22,1016.97,827.07,214.68,438.93,440.05,58.47,1.87,9.82,Aswan
2025,5,10,11,1064.5,1066.7,877.34,185.81,459.25,460.2,61.09,2.03,10.88,Aswan
2025,5,10,12,1047.53,1049.32,814.0,220.47,451.7,452.48,59.89,1.96,10.45,Aswan
2025,5,10,13,957.25,958.65,780.41,223.19,412.37,412.95,53.83,1.63,8.48,Aswan
2025,5,10,14,799.92,801.92,719.14,211.85,343.95,344.75,43.56,1.12,5.62,Aswan
2025,5,10,15,589.83,592.08,624.28,189.88,252.2,253.02,30.44,0.59,2.92,Aswan
2025,5,10,16,348.62,350.58,455.54,154.6,146.95,147.62,16.51,0.2,0.98,Aswan
2025,5,10,17,119.18,119.95,184.79,77.1,48.63,48.85,5.43,0.02,0.1,Aswan
2025,5,10,18,4.32,4.32,0.0,6.41,1.65,1.65,0.22,0.0,0.0,Aswan
2025,5,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,5,30.0,30.4,18.49,28.4,12.48,12.62,1.51,0.0,0.03,Aswan
2025,5,11,6,214.32,217.65,306.62,118.76,91.7,92.93,10.06,0.07,0.32,Aswan
2025,5,11,7,451.7,456.7,536.54,171.58,196.94,198.98,23.09,0.34,1.67,Aswan
2025,5,11,8,680.15,684.92,672.27,181.62,298.46,300.42,37.2,0.8,3.92,Aswan
2025,5,11,9,868.97,872.78,740.5,225.16,381.65,383.3,49.53,1.34,6.75,Aswan
2025,5,11,10,997.9,1000.67,778.46,240.74,438.17,439.37,58.23,1.78,9.23,Aswan
2025,5,11,11,1050.12,1051.9,838.62,198.44,459.87,460.65,61.15,1.95,10.27,Aswan
2025,5,11,12,1032.97,1033.38,787.19,214.0,451.95,452.09,59.76,1.87,9.82,Aswan
2025,5,11,13,937.5,941.0,697.12,269.76,409.82,411.28,53.19,1.54,7.88,Aswan
2025,5,11,14,774.35,781.05,610.99,255.73,338.42,341.14,42.6,1.04,5.2,Aswan
2025,5,11,15,559.47,569.83,487.13,230.54,244.42,248.52,29.41,0.54,2.67,Aswan
2025,5,11,16,321.9,331.12,323.3,181.08,140.05,143.56,15.88,0.17,0.88,Aswan
2025,5,11,17,108.05,111.18,97.49,84.21,46.3,47.4,5.27,0.02,0.1,Aswan
2025,5,11,18,4.3,4.32,0.0,6.74,1.65,1.67,0.22,0.0,0.0,Aswan
2025,5,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,5,12,5,28.65,28.67,3.52,26.45,12.53,12.53,1.52,0.0,0.03,Aswan
2025,5,12,6,198.4,198.77,179.57,130.23,87.84,88.0,9.76,0.06,0.32,Aswan
