YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,City
2025,6,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,5,44.47,44.72,75.37,33.79,17.9,17.96,2.12,0.01,0.03,Aswan
2025,6,5,6,239.65,240.8,412.18,106.12,100.83,101.2,10.96,0.09,0.45,Aswan
2025,6,5,7,474.1,475.33,622.39,145.57,204.46,204.92,23.98,0.38,1.92,Aswan
2025,6,5,8,694.88,695.85,733.16,166.48,302.05,302.45,37.73,0.87,4.3,Aswan
2025,6,5,9,875.45,876.22,808.36,177.9,381.46,381.78,49.6,1.41,7.22,Aswan
2025,6,5,10,999.15,999.83,833.87,192.47,435.37,435.68,57.93,1.86,9.8,Aswan
2025,6,5,11,1047.78,1048.43,853.73,195.45,454.85,455.15,60.42,2.02,10.82,Aswan
2025,6,5,12,1034.03,1034.65,879.84,156.63,448.59,448.9,59.43,1.96,10.5,Aswan
2025,6,5,13,950.62,950.85,798.63,193.49,412.05,412.13,53.78,1.65,8.6,Aswan
2025,6,5,14,803.17,803.85,746.84,184.91,347.42,347.7,44.03,1.16,5.85,Aswan
2025,6,5,15,604.88,605.58,657.83,169.67,260.05,260.35,31.4,0.64,3.12,Aswan
2025,6,5,16,375.77,376.42,515.4,140.85,159.18,159.43,17.91,0.23,1.17,Aswan
2025,6,5,17,151.27,151.68,275.58,82.18,61.85,61.97,6.77,0.04,0.17,Aswan
2025,6,5,18,11.43,11.43,6.06,11.91,4.5,4.5,0.56,0.0,0.0,Aswan
2025,6,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,5,44.0,44.22,71.32,33.75,17.82,17.9,2.12,0.01,0.03,Aswan
2025,6,6,6,236.12,237.3,396.12,107.44,99.4,99.83,10.8,0.09,0.45,Aswan
2025,6,6,7,468.73,470.02,602.86,149.6,202.05,202.55,23.61,0.38,1.9,Aswan
2025,6,6,8,688.22,689.35,712.05,173.33,299.07,299.53,37.17,0.86,4.28,Aswan
2025,6,6,9,868.5,869.45,786.36,187.29,378.28,378.7,48.92,1.41,7.2,Aswan
2025,6,6,10,991.42,992.3,810.63,204.54,432.19,432.58,57.18,1.85,9.77,Aswan
2025,6,6,11,1027.4,1028.3,782.85,230.68,444.85,445.28,58.01,1.93,10.4,Aswan
2025,6,6,12,1013.72,1014.62,804.31,185.81,438.9,439.28,57.08,1.88,10.1,Aswan
2025,6,6,13,929.67,930.17,721.96,230.97,402.03,402.23,51.49,1.58,8.25,Aswan
2025,6,6,14,781.85,782.55,661.19,221.57,337.14,337.45,41.91,1.1,5.57,Aswan
2025,6,6,15,582.35,582.88,558.83,202.84,249.43,249.63,29.57,0.6,2.95,Aswan
2025,6,6,16,354.05,354.38,404.15,164.47,149.48,149.6,16.66,0.22,1.1,Aswan
2025,6,6,17,139.6,139.7,177.01,94.52,57.55,57.6,6.42,0.03,0.17,Aswan
2025,6,6,18,10.95,10.95,1.05,12.5,4.38,4.38,0.55,0.0,0.0,Aswan
2025,6,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,5,35.95,36.0,4.44,31.07,15.23,15.26,1.84,0.01,0.03,Aswan
2025,6,7,6,195.23,196.12,147.48,140.58,82.37,82.68,9.16,0.07,0.35,Aswan
2025,6,7,7,416.77,418.0,329.72,225.54,178.13,178.57,20.22,0.31,1.55,Aswan
2025,6,7,8,639.25,640.28,461.33,275.72,275.3,275.73,32.83,0.73,3.58,Aswan
2025,6,7,9,825.28,825.97,552.24,311.47,356.8,357.07,44.15,1.21,6.15,Aswan
2025,6,7,10,953.35,953.75,592.47,347.04,412.72,412.9,52.25,1.61,8.48,Aswan
2025,6,7,11,1047.0,1047.15,851.32,203.19,458.25,458.33,60.92,2.03,10.85,Aswan
2025,6,7,12,1032.53,1032.53,814.13,192.0,452.05,452.05,59.9,1.97,10.52,Aswan
2025,6,7,13,947.75,948.38,730.2,239.35,415.32,415.58,54.29,1.66,8.65,Aswan
2025,6,7,14,799.38,800.72,672.75,228.25,350.55,351.13,44.62,1.17,5.9,Aswan
2025,6,7,15,599.45,601.4,580.7,207.59,262.48,263.3,31.98,0.65,3.17,Aswan
2025,6,7,16,369.33,371.3,425.38,169.74,160.78,161.6,18.36,0.24,1.2,Aswan
2025,6,7,17,148.88,149.93,196.22,95.34,63.8,64.2,7.06,0.04,0.17,Aswan
2025,6,7,18,11.7,11.77,0.96,12.75,4.8,4.85,0.6,0.0,0.0,Aswan
2025,6,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,5,41.1,41.47,25.58,38.21,17.42,17.55,2.09,0.01,0.03,Aswan
2025,6,8,6,224.77,227.5,291.88,127.62,96.95,97.92,10.72,0.09,0.43,Aswan
2025,6,8,7,457.23,460.38,502.25,184.1,199.87,201.08,23.5,0.37,1.85,Aswan
2025,6,8,8,679.65,682.05,635.01,212.61,298.1,299.03,37.11,0.84,4.18,Aswan
2025,6,8,9,863.08,864.5,717.16,233.35,378.63,379.2,48.96,1.38,7.03,Aswan
2025,6,8,10,988.6,989.38,764.12,242.15,433.39,433.72,57.32,1.82,9.55,Aswan
2025,6,8,11,1050.97,1051.3,840.97,207.08,460.97,461.07,61.85,2.07,11.05,Aswan
2025,6,8,12,1038.82,1038.82,873.64,162.79,455.35,455.35,60.97,2.02,10.75,Aswan
2025,6,8,13,955.15,956.25,787.69,204.15,418.63,419.05,55.28,1.7,8.82,Aswan
2025,6,8,14,808.08,810.2,732.41,197.0,354.0,354.85,45.48,1.2,6.05,Aswan
2025,6,8,15,609.3,612.12,644.3,181.74,266.3,267.42,32.69,0.67,3.28,Aswan
2025,6,8,16,379.35,382.05,491.67,152.09,164.57,165.62,18.86,0.25,1.23,Aswan
2025,6,8,17,155.43,156.9,259.07,84.31,66.1,66.65,7.25,0.04,0.17,Aswan
2025,6,8,18,12.32,12.45,2.35,13.32,5.03,5.05,0.63,0.0,0.0,Aswan
2025,6,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,5,40.55,41.3,21.91,36.05,17.08,17.38,2.05,0.01,0.03,Aswan
2025,6,9,6,220.38,225.6,275.66,126.28,94.6,96.58,10.47,0.09,0.43,Aswan
2025,6,9,7,450.12,458.2,481.39,187.23,196.07,199.27,23.02,0.37,1.83,Aswan
2025,6,9,8,672.28,680.38,613.5,218.94,294.05,297.36,36.51,0.84,4.18,Aswan
2025,6,9,9,857.8,863.78,699.43,241.45,375.33,377.77,48.41,1.38,7.05,Aswan
2025,6,9,10,986.55,990.15,752.11,250.03,431.32,432.82,56.94,1.83,9.65,Aswan
2025,6,9,11,1051.88,1053.4,833.79,212.99,459.8,460.44,61.61,2.08,11.18,Aswan
2025,6,9,12,1041.95,1042.0,871.97,165.58,454.85,454.87,60.85,2.04,10.93,Aswan
2025,6,9,13,961.3,961.4,793.48,204.73,419.45,419.48,55.39,1.72,9.02,Aswan
2025,6,9,14,815.47,816.55,743.29,197.31,355.57,356.03,45.75,1.23,6.2,Aswan
2025,6,9,15,617.78,619.9,662.99,178.62,268.62,269.53,33.06,0.69,3.38,Aswan
2025,6,9,16,388.08,390.58,518.81,149.28,167.39,168.42,19.22,0.26,1.27,Aswan
2025,6,9,17,161.38,162.88,293.72,85.75,68.06,68.62,7.42,0.04,0.2,Aswan
2025,6,9,18,13.12,13.25,4.26,13.99,5.28,5.32,0.66,0.0,0.0,Aswan
2025,6,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,5,43.7,44.12,41.78,37.33,18.15,18.27,2.15,0.01,0.03,Aswan
2025,6,10,6,235.62,238.27,341.5,125.53,101.05,102.0,11.12,0.09,0.43,Aswan
2025,6,10,7,470.15,473.27,565.09,159.75,204.72,205.93,24.26,0.38,1.88,Aswan
2025,6,10,8,691.7,694.1,691.09,185.4,302.6,303.52,38.01,0.85,4.22,Aswan
2025,6,10,9,873.33,874.9,757.0,211.5,382.52,383.13,49.89,1.39,7.07,Aswan
2025,6,10,10,997.85,998.8,795.39,225.54,437.08,437.45,58.28,1.83,9.6,Aswan
2025,6,10,11,1047.0,1047.6,801.93,232.13,457.52,457.75,60.91,2.0,10.62,Aswan
2025,6,10,12,1034.35,1034.68,831.82,183.07,452.2,452.32,60.1,1.95,10.35,Aswan
2025,6,10,13,952.45,952.45,759.81,221.34,416.6,416.6,54.68,1.65,8.55,Aswan
2025,6,10,14,805.5,806.9,705.75,212.92,352.52,353.07,45.08,1.17,5.88,Aswan
2025,6,10,15,606.4,608.92,619.8,191.42,265.38,266.35,32.48,0.65,3.2,Aswan
2025,6,10,16,377.38,380.15,473.2,157.23,164.45,165.5,18.84,0.24,1.2,Aswan
2025,6,10,17,155.48,157.0,256.49,87.37,66.63,67.2,7.31,0.04,0.17,Aswan
2025,6,10,18,12.88,12.95,2.78,13.77,5.28,5.3,0.66,0.0,0.0,Aswan
2025,6,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,5,42.2,43.47,54.26,36.31,17.73,18.2,2.11,0.01,0.03,Aswan
2025,6,11,6,228.68,236.05,372.31,108.81,99.57,102.4,10.96,0.09,0.43,Aswan
2025,6,11,7,457.17,468.3,579.53,146.23,202.05,206.47,24.0,0.38,1.9,Aswan
2025,6,11,8,676.03,686.88,711.04,160.72,299.61,303.88,37.76,0.87,4.3,Aswan
2025,6,11,9,856.25,865.4,772.4,180.99,379.52,383.15,49.69,1.42,7.22,Aswan
2025,6,11,10,981.65,988.38,796.18,209.17,434.62,437.33,58.2,1.87,9.85,Aswan
2025,6,11,11,1018.4,1023.0,751.2,242.43,446.9,448.72,58.7,1.94,10.4,Aswan
2025,6,11,12,1008.3,1010.67,798.27,196.57,441.85,442.83,57.87,1.9,10.12,Aswan
2025,6,11,13,928.42,928.83,720.05,230.23,406.21,406.37,52.45,1.6,8.32,Aswan
2025,6,11,14,781.5,784.15,658.69,230.46,341.12,342.22,42.8,1.12,5.65,Aswan
2025,6,11,15,584.17,588.0,576.64,192.58,253.67,255.27,30.4,0.62,3.03,Aswan
2025,6,11,16,359.42,363.15,420.32,161.52,154.32,155.82,17.39,0.23,1.15,Aswan
2025,6,11,17,146.35,148.35,216.29,83.84,61.45,62.23,6.82,0.04,0.17,Aswan
2025,6,11,18,12.55,12.73,2.37,13.76,5.07,5.15,0.63,0.0,0.0,Aswan
2025,6,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,6,12,5,41.8,42.3,41.76,37.24,17.12,17.27,2.04,0.01,0.03,Aswan
2025,6,12,6,228.7,233.3,340.83,116.1,96.72,98.38,10.62,0.08,0.4,Aswan
2025,6,12,7,460.6,467.9,545.94,168.16,198.75,201.55,23.34,0.35,1.77,Aswan
